,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,price,year,month,house_soldtime
1074,3,1.75,2300,41900,1.0,0,0,4,8,1310,990,1160,8547,320000,2015,Jan,8
1075,4,3.0,2010,7426,1.0,0,0,5,7,1090,920,1470,7426,310000,2015,Feb,8
1076,2,1.0,1090,5000,1.0,0,0,4,7,730,360,990,5250,356700,2014,May,9
1077,4,1.75,2320,5595,1.0,0,0,3,7,1510,810,1840,5596,775000,2015,Apr,8
1078,3,1.0,1040,7541,1.0,0,0,3,6,1040,0,1140,6100,325000,2015,Apr,8
1079,4,2.75,1810,8677,1.5,0,0,3,7,1810,0,1740,8677,208000,2014,Oct,9
1080,2,1.0,1150,12775,1.0,1,4,4,6,1150,0,2440,11852,825000,2014,Aug,9
1081,3,2.5,2360,11254,1.0,0,2,3,9,2360,0,2390,11254,515000,2014,Jul,9
1082,3,1.5,1970,3400,1.5,0,0,4,8,1420,550,1940,4000,490000,2015,Jan,8
1083,4,3.0,2690,28300,1.0,0,0,3,8,2690,0,2820,27100,675000,2014,May,9
1084,4,2.5,2080,4080,1.0,0,0,5,7,1040,1040,1340,4080,360000,2014,Jul,9
1085,4,2.5,2080,4080,1.0,0,0,5,7,1040,1040,1340,4080,550000,2015,Apr,8
1086,3,1.5,1370,9000,1.0,0,0,3,7,1370,0,1400,9075,225000,2014,Jul,9
1087,3,2.75,3410,9360,1.5,0,0,4,8,3410,0,2260,10128,500000,2015,Mar,8
1088,4,2.0,1850,11700,1.0,0,0,4,8,1850,0,2110,11700,385000,2015,Apr,8
1089,5,2.75,3010,12611,2.0,0,0,3,10,3010,0,2890,9456,837700,2014,Jun,9
1090,3,2.25,1530,3056,2.0,0,0,3,7,1530,0,1560,3064,448000,2015,Feb,8
1091,5,1.75,2690,21357,1.0,0,0,4,7,1420,1270,2600,17539,730000,2015,May,8
1092,4,1.5,2810,7140,1.0,0,2,3,8,1490,1320,2240,6825,575000,2014,Jul,9
1093,3,1.75,1810,7300,1.0,0,0,4,7,1240,570,1460,7560,430000,2014,Nov,9
1094,3,2.5,1560,3987,2.0,0,0,3,7,1560,0,1600,3152,435000,2015,Jan,8
1095,3,1.0,1010,9611,1.0,0,0,4,6,1010,0,1200,9611,241000,2014,Dec,9
1096,2,1.75,1000,1760,1.0,0,0,4,6,600,400,2120,2802,453500,2015,May,8
1097,2,1.5,990,1380,3.0,0,0,3,7,990,0,1050,1380,285000,2015,Apr,8
1098,2,1.0,720,4222,1.0,0,0,4,5,720,0,860,4785,151000,2014,May,9
1099,5,4.5,6070,14731,2.0,0,0,3,11,6070,0,4750,13404,1570000,2014,Nov,9
1100,5,2.0,2270,2400,2.0,0,0,3,7,2270,0,1320,2400,631000,2014,Nov,9
1101,2,2.5,1380,1073,2.0,0,0,3,7,1140,240,1580,2036,285000,2014,Jun,9
1102,3,1.0,1260,8378,1.0,0,0,4,6,840,420,1140,8496,195000,2015,Feb,8
1103,4,2.5,2910,35679,2.0,0,0,4,9,2910,0,2720,36728,817500,2015,Apr,8
1104,3,2.0,1810,12825,1.0,0,0,4,7,1810,0,1490,10800,550000,2015,Jan,8
1105,4,2.5,3160,8281,2.0,0,0,4,9,3160,0,3000,8281,1130000,2014,Jul,9
1106,2,2.75,1910,1369,3.0,0,0,3,9,1910,0,1910,1879,609850,2014,Dec,9
1107,3,1.0,1230,4380,1.0,0,0,3,6,1230,0,1525,6026,200000,2015,Jan,8
1108,4,2.5,2960,6219,2.0,0,0,3,9,2960,0,2960,5361,367000,2015,Mar,8
1109,3,2.25,2200,8375,2.0,0,0,3,8,2200,0,2200,10002,285167,2014,Aug,9
1110,2,1.5,1270,32175,1.0,0,0,4,7,1270,0,1270,10200,275000,2015,Apr,8
1111,4,2.5,2540,12843,2.0,0,0,3,9,2540,0,2410,9383,350900,2015,Mar,8
1112,4,3.25,3030,9273,2.0,0,0,5,8,3030,0,2360,7632,660000,2014,Jun,9
1113,3,1.75,1520,8835,1.0,0,0,4,7,1520,0,1760,8580,525000,2014,Aug,9
1114,4,2.5,1560,7800,2.0,0,0,3,7,1560,0,1160,7800,262000,2015,Feb,8
1115,2,1.0,970,4560,1.0,0,0,4,7,970,0,1500,4560,690000,2014,Jun,9
1116,5,3.75,3570,14648,2.0,0,0,3,9,3570,0,3160,7882,624000,2015,Mar,8
1117,3,1.0,1350,7740,1.0,0,0,4,6,860,490,1130,7740,353000,2014,May,9
1118,4,3.5,3710,10400,2.0,0,0,3,8,2290,1420,1720,4276,552500,2015,Mar,8
1119,4,1.0,1430,8355,1.5,0,0,4,7,1430,0,1550,7938,224500,2014,May,9
1120,3,1.0,940,8571,1.0,0,0,3,6,940,0,1100,8573,239000,2015,Apr,8
1121,5,4.5,4300,12250,2.0,0,0,3,10,4300,0,3950,12250,975000,2014,Jul,9
1122,4,1.75,3990,13470,2.0,0,0,3,11,3990,0,5790,13709,1200000,2014,Jun,9
1123,3,1.0,1380,4000,1.5,0,0,3,7,1380,0,1690,4000,505000,2015,Mar,8
1124,4,1.75,2020,7865,1.0,0,0,4,7,1010,1010,1650,7865,302000,2014,May,9
1125,3,1.0,1480,5670,1.0,0,0,3,6,780,700,760,5040,170000,2014,Sep,9
1126,2,1.0,1190,27007,1.0,0,0,4,5,1190,0,1730,12632,195000,2014,Jul,9
1127,5,1.5,2550,6300,1.0,0,0,4,7,1560,990,1380,6300,272000,2014,Sep,9
1128,5,1.5,2550,6300,1.0,0,0,4,7,1560,990,1380,6300,369000,2015,Feb,8
1129,3,1.5,1500,6332,1.0,0,0,3,7,1500,0,1500,6337,332500,2015,Jan,8
1130,3,2.5,3000,8250,1.0,0,0,4,8,1760,1240,2040,8250,515000,2015,May,8
1131,3,1.0,1690,4250,1.0,0,0,3,7,1020,670,1820,8865,269000,2014,Jun,9
1132,4,4.0,4390,17832,1.0,0,0,4,11,2430,1960,3090,12369,1280000,2014,Jul,9
1133,3,2.5,1560,4100,2.0,0,0,3,7,1560,0,1660,4400,303000,2015,Feb,8
1134,7,3.0,2940,8624,1.0,0,0,3,8,1690,1250,1850,8031,420000,2015,Jan,8
1135,3,1.0,1130,4100,1.0,0,0,3,7,990,140,1800,4100,400000,2014,Nov,9
1136,3,1.0,1020,8437,1.0,0,0,5,6,1020,0,1420,8500,225000,2015,Feb,8
1137,2,2.0,1310,2550,2.0,0,0,3,6,1310,0,1310,2550,219000,2014,Sep,9
1138,3,2.5,2570,9487,2.0,0,3,3,9,2570,0,2490,9898,605000,2014,Dec,9
1139,4,2.0,2020,6867,1.0,0,0,5,8,1010,1010,1250,6842,625000,2014,Oct,9
1140,5,2.0,1680,3240,1.0,0,0,3,5,840,840,1380,1260,380000,2015,Feb,8
1141,4,2.0,1770,7700,1.5,0,0,4,7,1770,0,1710,7700,620000,2015,Apr,8
1142,4,2.75,3190,10970,2.0,0,0,3,10,3190,0,2850,8416,687500,2014,Jun,9
1143,4,2.0,1440,7950,1.0,0,0,5,6,1440,0,1530,20037,225500,2014,Jul,9
1144,3,2.0,1150,6000,1.0,0,0,5,7,1150,0,1980,6360,252500,2014,Dec,9
1145,3,2.5,1860,3658,2.0,0,0,3,8,1860,0,1840,3739,510000,2014,Oct,9
1146,4,2.5,2430,5203,2.0,0,0,3,8,2430,0,2260,7474,510000,2014,May,9
1147,3,2.5,1940,4000,1.5,0,0,5,7,1940,0,1440,4000,725000,2014,Aug,9
1148,2,1.0,880,2970,1.0,0,0,3,7,880,0,1370,3060,492000,2015,Mar,8
1149,4,2.5,1930,14196,1.0,0,0,4,7,1330,600,1470,12852,425000,2015,Mar,8
1150,4,2.75,3120,7898,1.0,1,4,4,8,1560,1560,2630,13868,1960000,2015,Apr,8
1151,3,2.5,1830,6162,2.0,0,0,3,8,1830,0,1860,7017,298900,2015,Mar,8
1152,4,2.5,3230,40319,2.0,0,0,4,10,3230,0,2990,40234,699000,2015,Apr,8
1153,2,1.0,700,3000,1.0,0,0,4,6,700,0,1560,4500,310000,2014,Jul,9
1154,3,1.75,1010,8580,1.0,0,0,3,7,1010,0,1500,8580,350000,2014,Dec,9
1155,4,1.75,2460,10061,1.0,1,4,3,7,1410,1050,2300,10061,790000,2014,Dec,9
1156,4,2.5,2230,5000,2.0,0,0,3,8,2230,0,2230,6137,305000,2014,Jul,9
1157,3,2.5,1570,2865,2.0,0,0,3,7,1570,0,1610,2582,315000,2014,Oct,9
1158,5,3.5,2390,6600,2.0,0,0,5,7,2390,0,1140,6600,267500,2014,Aug,9
1159,4,3.25,3460,7749,2.0,0,1,3,10,3020,440,3030,8680,1750000,2014,Aug,9
1160,6,3.5,2400,8620,2.0,0,0,3,8,1640,760,1940,7350,435000,2014,Aug,9
1161,6,4.5,2940,7500,1.5,0,0,4,8,2940,0,2010,7500,482500,2014,Sep,9
1162,5,5.25,8010,45517,2.0,1,4,3,12,5990,2020,3430,26788,5110000,2014,Oct,9
1163,3,1.75,1570,8400,1.0,0,0,4,7,1570,0,1860,8639,439995,2014,Aug,9
1164,3,3.0,1520,7500,1.0,0,0,3,7,1180,340,2080,8000,460000,2015,May,8
1165,3,1.0,1070,6440,1.0,0,0,4,7,1070,0,1190,6532,194000,2014,Jul,9
1166,2,0.75,440,8313,1.0,1,3,4,5,440,0,880,26289,290000,2014,Oct,9
1167,4,2.0,2440,9600,1.0,0,0,5,7,1220,1220,1370,9600,274700,2014,Jul,9
1168,4,2.5,2660,3672,2.0,0,0,5,8,1800,860,1510,3825,900000,2015,Mar,8
1169,4,4.0,4460,103382,2.0,0,0,3,11,4460,0,3470,88519,1150000,2014,May,9
1170,3,2.5,2010,3667,2.0,0,0,3,9,2010,0,2350,3600,605000,2014,Sep,9
1171,3,2.5,1450,3850,2.0,0,0,3,7,1450,0,1970,3748,359000,2015,Mar,8
1172,3,1.75,1400,9900,1.0,0,0,3,7,1400,0,1810,10796,850000,2014,Oct,9
1173,3,2.0,1500,2500,2.0,0,0,3,8,1500,0,1550,5000,505000,2014,Aug,9
1174,3,2.5,2500,7394,2.0,0,0,3,9,2500,0,2790,7642,565000,2014,Jul,9
1175,2,1.75,1280,7110,1.0,0,0,4,7,1000,280,1550,6835,585000,2015,Apr,8
1176,4,3.25,3380,7500,2.0,0,3,3,7,2420,960,1920,7500,328000,2015,Apr,8
1177,4,2.75,2910,18700,1.0,0,0,3,9,2210,700,2420,26140,749950,2014,Jul,9
1178,4,2.5,3060,7140,2.0,0,0,3,9,3060,0,3240,6218,826000,2014,Jun,9
1179,3,1.0,1330,40259,1.0,0,0,4,7,1330,0,1710,34787,535000,2014,Sep,9
1180,4,2.5,3300,101930,2.0,0,0,4,10,3300,0,2880,213879,925000,2014,Aug,9
1181,3,3.5,3250,6000,2.0,0,0,3,10,2500,750,1650,6000,875000,2014,Jun,9
1182,4,2.25,2530,9200,1.0,0,0,5,9,1570,960,3030,9400,902000,2014,May,9
1183,3,1.0,1830,13900,1.0,0,0,3,7,1830,0,1840,10667,423000,2014,Oct,9
1184,3,1.0,1170,11100,1.0,0,0,4,6,1170,0,2080,8481,235000,2014,Jun,9
1185,2,2.0,2930,14057,1.0,0,2,4,8,1680,1250,2234,61011,545000,2014,Jul,9
1186,2,1.0,1230,7560,1.0,0,0,3,7,1230,0,1270,7560,343000,2014,Oct,9
1187,3,2.5,1620,2930,2.0,0,0,3,8,1620,0,1900,2943,334950,2015,Mar,8
1188,3,1.75,1760,5355,1.0,0,0,3,7,1160,600,1790,6225,405000,2014,Sep,9
1189,4,1.0,1440,8250,1.0,0,0,3,7,1440,0,1440,8466,220000,2014,Dec,9
1190,2,1.0,1740,8100,1.0,0,0,3,6,1050,690,960,8100,173000,2014,Oct,9
1191,3,1.0,1270,3600,1.5,0,0,3,7,1270,0,1710,3600,655000,2014,Nov,9
1192,2,1.0,880,3000,1.0,0,0,3,6,880,0,890,3000,406000,2015,Jan,8
1193,6,2.5,2560,8320,1.0,0,0,3,7,1370,1190,2360,7800,632000,2014,Dec,9
1194,5,2.75,1540,4000,1.0,0,0,3,7,1140,400,1630,4000,357000,2014,Nov,9
1195,3,1.75,1150,17585,1.0,0,0,3,7,1150,0,1200,7500,361000,2014,Dec,9
1196,2,1.0,770,8149,1.0,0,0,3,6,770,0,1160,8149,277000,2014,Jul,9
1197,4,3.75,4610,40202,1.0,0,0,4,10,2500,2110,3050,41056,630000,2014,Jun,9
1198,3,2.5,1850,4597,2.0,0,0,3,8,1850,0,2210,5000,254000,2014,May,9
1199,3,2.25,1840,8400,1.0,0,0,3,8,1290,550,2110,8400,472800,2014,Nov,9
1200,3,1.75,1490,3800,1.0,0,0,3,6,700,790,2180,4000,263000,2014,Sep,9
1201,3,1.75,1490,3800,1.0,0,0,3,6,700,790,2180,4000,510000,2015,May,8
1202,3,1.0,960,10125,1.0,0,0,4,7,960,0,1250,9769,179950,2014,Nov,9
1203,4,2.25,1580,7307,1.0,0,0,3,8,1160,420,2020,7458,525000,2014,Dec,9
1204,3,2.5,1260,889,3.0,0,0,3,8,1260,0,1340,1324,479000,2014,May,9
1205,3,2.0,1940,6440,1.0,0,2,5,7,970,970,1730,4640,651000,2014,Sep,9
1206,4,1.75,2490,7834,1.0,0,3,4,8,1240,1250,3210,7834,949000,2014,Sep,9
1207,5,2.5,2520,27951,1.5,0,0,3,7,1890,630,1830,14373,392400,2015,Apr,8
1208,4,1.75,1760,5356,1.0,0,0,4,7,920,840,1680,5184,585000,2014,Nov,9
1209,4,2.5,4190,7504,2.0,0,0,3,7,4190,0,2480,6727,460000,2014,Dec,9
1210,3,1.0,1170,4400,1.0,0,0,3,7,870,300,1240,4400,470000,2014,Aug,9
1211,3,2.5,1600,4271,2.0,0,0,3,7,1600,0,1520,3225,245000,2015,Apr,8
1212,4,2.0,2760,27631,2.0,0,0,4,8,1800,960,2490,13158,500000,2014,Nov,9
1213,3,2.5,2090,8653,2.0,0,0,3,8,2090,0,2090,6396,455000,2014,Nov,9
1214,4,2.5,2320,3974,2.0,0,0,3,7,2320,0,2620,4539,485500,2015,Apr,8
1215,5,3.25,4110,7920,2.0,0,3,3,9,3150,960,3890,7800,1880000,2014,Dec,9
1216,2,1.0,770,17334,1.0,0,0,3,7,770,0,1480,17334,100000,2014,Jul,9
1217,3,1.75,1410,16105,1.0,0,0,3,7,1410,0,1550,18615,307000,2014,Sep,9
1218,4,3.5,3660,14401,2.0,0,0,3,10,2660,1000,2780,10653,475000,2014,Oct,9
1219,4,2.5,2180,7210,1.0,0,0,3,7,1190,990,2070,7210,330000,2015,Feb,8
1220,3,1.0,1110,7520,1.0,0,0,4,7,1110,0,1440,8400,130000,2015,Feb,8
1221,3,2.5,2280,7417,2.0,0,0,3,8,2280,0,2370,6443,320000,2014,Jun,9
1222,4,2.5,2820,6180,2.0,0,0,3,9,2050,770,1390,4635,735000,2014,Jun,9
1223,4,2.5,1570,9600,1.0,0,0,3,7,800,770,1340,9110,365000,2015,Mar,8
1224,3,1.5,1200,11935,1.0,0,0,4,7,1200,0,1350,11935,234000,2015,Apr,8
1225,4,2.0,1710,8288,1.5,0,0,3,7,1710,0,1710,7200,211000,2014,Aug,9
1226,6,3.5,3000,6320,2.0,0,2,3,8,2400,600,1720,6360,680000,2015,Mar,8
1227,4,3.0,2800,7845,2.0,0,0,3,8,2800,0,2800,6977,457000,2014,Nov,9
1228,3,2.25,1640,7261,2.0,0,0,3,7,1640,0,1640,6789,349000,2014,Oct,9
1229,3,2.75,2030,6840,1.0,0,0,3,7,1210,820,1910,6365,360000,2014,Oct,9
1230,4,2.5,2530,10155,2.0,0,0,3,8,2530,0,2330,7205,350000,2015,Apr,8
1231,3,1.0,990,7420,1.0,0,0,5,6,990,0,1010,7420,208000,2015,Apr,8
1232,2,1.0,790,11234,1.0,0,0,4,6,790,0,1930,11871,250275,2014,Jun,9
1233,2,1.0,790,11234,1.0,0,0,4,6,790,0,1930,11871,435000,2015,Apr,8
1234,3,1.75,1800,7763,1.0,0,0,3,6,1470,330,1440,7483,270000,2014,Dec,9
1235,3,1.75,1650,12940,1.0,0,0,4,7,1650,0,2830,12600,438000,2014,May,9
1236,4,2.0,1980,23625,2.0,0,0,3,8,1980,0,2300,24640,659000,2014,Nov,9
1237,4,2.75,2340,6350,1.0,0,0,4,7,1310,1030,2020,6350,645000,2015,May,8
1238,4,2.5,2790,5423,2.0,0,0,3,9,2790,0,2450,6453,685100,2014,Oct,9
1239,7,3.0,2800,9569,1.0,0,2,3,7,1400,1400,2150,7333,350000,2014,Jun,9
1240,2,1.0,1840,81892,1.0,0,0,3,6,1840,0,2550,40089,375000,2015,Feb,8
1241,3,1.5,1350,81549,1.0,0,0,2,7,1350,0,2220,93825,170000,2014,Jul,9
1242,4,2.5,3030,3841,3.0,0,0,3,9,3030,0,1080,4922,880000,2014,Jun,9
1243,4,2.5,1980,5000,2.0,0,0,3,8,1980,0,1400,8500,410500,2015,Apr,8
1244,4,2.5,3690,13609,2.0,0,2,3,10,3690,0,3600,13609,780000,2014,Oct,9
1245,5,4.5,3732,4426,2.5,0,0,3,10,2932,800,2950,4000,1230000,2014,Sep,9
1246,2,1.75,1510,6852,1.0,0,0,3,8,1510,0,1510,5912,449000,2014,Nov,9
1247,3,1.75,2000,5000,1.0,0,0,4,7,1110,890,1750,5000,546000,2014,May,9
1248,3,2.0,1760,11410,1.0,0,0,5,7,1060,700,1680,9165,317000,2014,May,9
1249,3,1.0,1270,7566,1.0,0,0,4,7,1270,0,1780,7520,276900,2014,Jun,9
1250,5,2.0,2620,7030,1.0,0,0,3,8,1420,1200,1360,7964,399000,2014,Oct,9
1251,5,2.75,2630,10165,1.0,0,0,4,8,1690,940,2440,10165,495000,2014,Aug,9
1252,3,1.75,2270,9000,1.0,0,0,4,8,1330,940,2090,8400,258000,2014,Aug,9
1253,2,2.5,2410,102366,1.0,0,0,4,7,1940,470,2460,310582,600000,2014,Jul,9
1254,3,2.75,1120,881,3.0,0,0,3,8,1120,0,1120,1087,265000,2014,Nov,9
1255,5,2.75,3030,7000,1.0,0,0,4,7,1540,1490,1790,7330,321000,2015,Apr,8
1256,5,2.25,2120,4000,1.5,0,0,4,7,1720,400,1960,4000,682000,2014,Aug,9
1257,4,2.5,1720,5805,2.0,0,0,3,8,1720,0,2360,7700,295700,2014,Nov,9
1258,4,2.5,2150,37981,2.0,0,0,3,9,2150,0,2450,37981,609000,2014,May,9
1259,3,4.5,4380,47044,2.0,1,3,3,9,3720,660,2460,18512,995000,2014,Jun,9
1260,3,2.25,2010,11817,2.0,0,0,4,8,2010,0,2190,10168,530000,2014,Aug,9
1261,5,2.5,3150,5150,2.0,0,0,5,8,1870,1280,1550,5150,614000,2014,Dec,9
1262,3,2.5,2500,21780,1.0,0,0,3,8,1770,730,2670,23400,390000,2014,Nov,9
1263,3,2.5,1690,6642,2.0,0,0,3,7,1690,0,2120,5080,467000,2014,Nov,9
1264,6,2.5,3300,13501,1.0,0,0,3,8,2060,1240,2060,8745,484000,2014,Aug,9
1265,3,2.5,1240,1115,3.0,0,0,3,8,1240,0,1410,1355,340000,2014,Nov,9
1266,3,2.5,2200,7201,2.0,0,0,3,8,2200,0,2250,7240,302495,2014,Dec,9
1267,3,1.75,1620,3360,1.0,0,0,5,7,980,640,1400,3840,532500,2014,Sep,9
1268,3,2.5,2420,9592,2.0,0,0,3,8,1780,640,2420,9145,441500,2014,Sep,9
1269,4,2.5,2680,8062,1.0,0,3,4,7,1530,1150,1920,8600,470000,2014,Jul,9
1270,4,3.25,4250,8570,2.0,0,0,3,9,4250,0,2830,12821,2300000,2014,Jun,9
1271,3,2.5,2400,99752,1.0,0,0,3,9,2400,0,2800,98010,590000,2014,Dec,9
1272,3,1.75,2300,12000,1.0,0,0,3,8,1770,530,2030,6000,320000,2014,Jul,9
1273,2,2.0,920,1201,2.0,0,0,3,8,800,120,1150,1161,363000,2014,Nov,9
1274,4,2.25,2350,18600,2.0,0,0,4,9,2350,0,2880,14400,747500,2014,Jul,9
1275,2,2.5,2630,7957,2.0,0,0,3,8,2630,0,2305,7220,750000,2014,Jul,9
1276,4,3.0,2170,4000,2.0,0,0,4,9,1610,560,1670,4000,831000,2014,May,9
1277,3,2.5,1700,4125,2.0,0,0,3,7,1700,0,1970,4105,403000,2015,Apr,8
1278,3,2.5,2470,4565,2.0,0,0,3,7,2470,0,2470,5064,445000,2014,Aug,9
1279,3,1.0,1250,17380,1.0,0,0,4,7,1250,0,1410,18200,345000,2015,Mar,8
1280,3,3.5,3110,14872,1.0,0,0,3,10,3110,0,3110,12433,2260000,2015,Feb,8
1281,3,2.0,1530,8925,1.0,0,0,3,7,1530,0,2040,8856,371025,2014,Jun,9
1282,2,1.0,960,6250,1.0,0,0,3,6,960,0,1350,6250,355000,2014,Jul,9
1283,3,1.0,1240,14110,1.0,0,0,4,7,1240,0,2060,19350,270000,2014,Sep,9
1284,4,2.75,2440,15349,2.0,0,1,4,7,2440,0,2280,9250,425000,2014,Jun,9
1285,3,1.75,2320,7875,1.0,0,0,3,8,1620,700,1990,9720,364808,2015,Mar,8
1286,3,2.25,1580,6561,1.0,0,0,3,8,1200,380,1710,7241,320000,2015,Jan,8
1287,4,2.5,2963,5797,2.0,0,0,3,9,2963,0,2665,6119,325000,2014,Oct,9
1288,3,2.25,2470,10290,2.0,0,0,3,8,2230,240,1970,10150,350000,2014,Sep,9
1289,3,1.5,1370,10176,1.0,0,0,3,6,1370,0,1650,10176,170000,2015,Feb,8
1290,2,1.0,960,28717,1.0,0,0,4,6,960,0,1860,28717,255000,2014,May,9
1291,3,1.0,1130,7500,1.0,0,0,3,7,880,250,2190,5250,550000,2014,Dec,9
1292,4,4.25,4930,25714,2.0,0,0,3,12,4930,0,3620,23035,835000,2014,Jul,9
1293,3,1.0,1150,5120,1.0,0,0,4,6,800,350,1220,5120,420000,2015,Mar,8
1294,4,2.5,2190,7350,2.5,0,0,5,8,2190,0,1880,7350,925000,2014,May,9
1295,2,1.5,1490,4080,1.0,0,0,3,7,930,560,1320,4080,389250,2014,Jun,9
1296,3,2.5,2600,10183,1.0,0,0,3,8,1300,1300,1860,10401,748000,2015,May,8
1297,3,1.75,1530,9600,1.0,0,0,3,7,1200,330,1680,9680,284000,2015,Mar,8
1298,4,2.0,1680,5000,1.0,0,0,3,7,980,700,1680,6000,588000,2014,Jun,9
1299,3,1.75,1680,8648,1.0,0,0,4,7,1680,0,1290,8147,372500,2015,Mar,8
1300,4,3.0,1900,7194,2.0,0,0,4,7,1900,0,1690,7194,285000,2015,Feb,8
1301,3,1.0,1570,9467,1.0,0,0,3,7,1570,0,1570,9100,360000,2014,May,9
1302,3,1.0,1370,17859,1.0,0,0,4,7,1150,220,1460,47044,275000,2014,Nov,9
1303,2,2.0,1350,4225,1.0,0,0,3,8,1350,0,1660,4225,428000,2014,Sep,9
1304,6,2.5,3010,17864,2.0,0,0,3,8,3010,0,2560,11532,847000,2015,Mar,8
1305,3,1.0,1010,7838,1.0,0,0,4,6,1010,0,1380,8128,316000,2014,Sep,9
1306,3,2.5,2050,7205,2.0,0,0,3,8,2050,0,2050,7264,375000,2015,May,8
1307,3,1.0,1670,4080,1.0,0,0,3,7,1170,500,1560,4080,533000,2014,May,9
1308,5,2.5,3840,16905,2.0,0,0,3,11,3840,0,3270,12133,556000,2014,May,9
1309,4,2.0,2220,14120,1.0,0,0,3,7,1200,1020,1300,9709,225000,2014,Sep,9
1310,4,2.5,2590,9530,1.0,0,0,4,8,1640,950,2710,10970,537250,2014,Oct,9
1311,3,1.0,1180,13650,1.0,0,0,4,7,1180,0,1460,11730,255000,2014,Dec,9
1312,4,2.5,2950,4836,2.0,0,0,3,7,2950,0,2120,4750,530000,2015,Apr,8
1313,6,6.0,7390,24829,2.0,1,4,4,12,5000,2390,4320,24619,5300000,2015,Apr,8
1314,3,2.75,2150,31238,2.0,0,0,3,9,2150,0,2650,38307,595000,2015,Mar,8
1315,4,2.0,2100,8880,1.0,0,0,4,7,2100,0,1280,9102,548000,2014,Aug,9
1316,3,1.75,1650,8073,1.0,0,0,3,7,1100,550,1280,8073,234975,2015,Mar,8
1317,3,1.75,1620,1325,2.5,0,0,3,9,1430,190,1750,1572,600000,2014,Aug,9
1318,4,1.0,1750,12528,1.0,0,0,4,7,1750,0,1550,14120,432000,2015,Mar,8
1319,3,1.5,1380,6657,2.0,0,0,3,7,1380,0,1420,8187,455000,2015,Feb,8
1320,3,1.75,1510,11234,1.0,0,0,3,7,1210,300,2080,9076,279950,2014,Oct,9
1321,3,1.5,1600,9072,1.0,0,0,4,7,1600,0,1710,8000,267500,2014,Oct,9
1322,4,2.5,1840,220308,2.0,0,0,3,8,1840,0,1890,65340,620000,2014,Sep,9
1323,2,1.0,830,7590,1.0,0,0,2,6,830,0,980,7590,110000,2015,Jan,8
1324,3,3.5,1810,1846,2.0,0,0,4,8,1440,370,1480,3600,625000,2014,May,9
1325,2,1.0,910,7000,1.0,0,0,3,7,910,0,1260,7528,389000,2014,May,9
1326,4,2.0,2120,3360,2.0,0,0,3,9,2120,0,2090,3600,1200000,2014,Jun,9
1327,4,2.25,2510,133729,2.0,0,0,4,8,2510,0,2510,69696,788500,2015,Apr,8
1328,5,2.25,2100,6936,1.0,0,0,3,8,1600,500,2100,8661,567000,2014,Jul,9
1329,2,2.25,2690,15000,1.0,0,2,3,8,1870,820,2690,15000,515000,2015,Jan,8
1330,4,2.5,2430,11870,1.0,0,0,5,8,1590,840,2430,9600,605000,2014,Sep,9
1331,4,3.75,2452,4800,2.0,0,0,3,7,2452,0,1180,4800,430000,2014,Oct,9
1332,2,1.75,1550,6000,1.0,0,1,3,7,1550,0,2360,6000,805000,2014,Jul,9
1333,3,2.5,2080,4556,2.0,0,0,3,8,2080,0,1530,5606,567500,2015,Apr,8
1334,3,1.75,1290,3870,1.0,0,0,5,7,1290,0,2020,5850,647500,2014,Jun,9
1335,2,1.75,1850,2530,2.5,0,0,4,7,1850,0,1500,1795,495000,2014,Nov,9
1336,4,2.5,3370,5000,2.0,0,0,3,9,3370,0,3370,5237,825000,2014,Nov,9
1337,4,2.25,2730,7506,2.0,0,0,4,8,2730,0,2390,8015,435000,2015,Mar,8
1338,3,1.75,1300,7800,1.0,0,0,5,7,1300,0,1520,7344,445950,2014,Sep,9
1339,5,2.75,3040,10257,2.0,0,0,3,10,3040,0,2860,9327,960000,2014,Jun,9
1340,4,3.0,2440,3600,1.5,0,0,5,8,1480,960,1770,4000,780000,2014,Sep,9
1341,3,2.25,1720,9000,1.0,0,0,4,8,1320,400,1930,8000,274500,2014,Jun,9
1342,5,3.0,3230,5167,1.5,0,0,4,8,2000,1230,1509,1626,729953,2015,Apr,8
1343,3,1.5,1200,890,2.0,0,0,3,8,1030,170,1230,2120,464950,2014,Jul,9
1344,4,1.75,2350,18800,1.0,0,2,3,8,2350,0,3050,14640,620000,2014,Nov,9
1345,4,3.5,3100,5600,2.0,0,0,3,9,3100,0,3080,5600,735000,2015,Jan,8
1346,4,2.25,2040,9565,1.0,0,0,3,8,1400,640,1890,8580,450000,2015,Apr,8
1347,4,1.0,2000,4676,1.5,0,0,3,7,1250,750,1140,4676,450000,2014,Jun,9
1348,4,2.5,2160,5298,2.5,0,0,4,9,2160,0,1720,2283,842500,2014,May,9
1349,3,2.0,1970,79714,1.0,0,0,3,7,1070,900,1890,36626,360000,2014,Oct,9
1350,3,2.5,2270,100545,2.0,0,0,3,8,2270,0,1277,100545,585000,2014,Jun,9
1351,3,2.25,1850,7923,1.0,0,0,4,7,1150,700,1780,7420,461000,2014,Aug,9
1352,2,1.0,1350,4494,1.0,0,0,3,7,920,430,1470,5225,345000,2014,Aug,9
1353,3,2.5,3280,10302,1.0,0,0,3,10,1680,1600,1550,6300,1080000,2014,Jul,9
