,lat,long,zipcode
3967,47.7394,-122.288,98155
3968,47.4495,-122.148,98058
3969,47.3182,-122.212,98002
3970,47.7403,-122.112,98072
3971,47.5828,-122.382,98116
3972,47.3655,-122.019,98038
3973,47.6711,-122.379,98107
3974,47.2831,-122.346,98023
3975,47.4624,-122.185,98058
3976,47.6819,-122.271,98115
3977,47.32,-122.362,98023
3978,47.7146,-122.234,98034
3979,47.5977,-121.981,98075
3980,47.5266,-122.316,98108
3981,47.6608,-122.133,98052
3982,47.7726,-122.266,98028
3983,47.6082,-122.299,98122
3984,47.6659,-122.369,98107
3985,47.5862,-122.198,98004
3986,47.6799,-122.024,98053
3987,47.5338,-121.867,98065
3988,47.4662,-122.453,98070
3989,47.5424,-122.141,98006
3990,47.7173,-122.33,98133
3991,47.3123,-122.023,98010
3992,47.3386,-122.319,98003
3993,47.6624,-122.348,98103
3994,47.566,-121.894,98024
3995,47.7442,-122.072,98077
3996,47.3811,-122.32,98198
3997,47.5545,-122.354,98106
3998,47.6373,-122.35,98109
3999,47.4997,-122.353,98146
4000,47.3603,-122.088,98042
4001,47.4861,-122.03,98027
4002,47.4323,-122.328,98148
4003,47.5175,-122.205,98056
4004,47.6675,-122.276,98105
4005,47.7195,-122.022,98053
4006,47.6483,-122.404,98199
4007,47.4473,-122.159,98058
4008,47.5682,-122.284,98118
4009,47.5884,-122.086,98075
4010,47.6777,-122.306,98115
4011,47.6313,-122.369,98119
4012,47.5713,-122.397,98116
4013,47.6027,-122.043,98074
4014,47.4163,-122.22,98031
4015,47.5084,-122.185,98056
4016,47.6903,-122.34,98103
4017,47.4519,-122.13,98058
4018,47.5587,-122.393,98116
4019,47.6011,-121.983,98075
4020,47.4643,-122.368,98166
4021,47.6218,-122.16,98005
4022,47.4648,-121.756,98045
4023,47.6177,-122.217,98004
4024,47.5464,-122.088,98027
4025,47.6739,-122.396,98107
4026,47.6475,-122.359,98119
4027,47.4213,-122.322,98198
4028,47.5786,-122.287,98144
4029,47.5135,-122.257,98118
4030,47.548,-122.373,98126
4031,47.6316,-122.202,98004
4032,47.6752,-122.3,98115
4033,47.6834,-122.306,98115
4034,47.5433,-122.375,98126
4035,47.6959,-122.376,98117
4036,47.5718,-122.021,98029
4037,47.4819,-121.744,98045
4038,47.7114,-122.23,98034
4039,47.6779,-122.371,98117
4040,47.4193,-122.149,98042
4041,47.5749,-122.291,98144
4042,47.2117,-121.99,98022
4043,47.3272,-122.363,98023
4044,47.54,-122.275,98118
4045,47.6784,-122.277,98115
4046,47.1913,-122.015,98022
4047,47.7137,-122.213,98034
4048,47.7281,-122.181,98034
4049,47.6914,-122.287,98115
4050,47.7635,-122.274,98155
4051,47.6473,-122.406,98199
4052,47.5669,-122.372,98126
4053,47.5788,-122.059,98075
4054,47.7218,-122.176,98034
4055,47.4879,-122.332,98168
4056,47.6031,-122.13,98008
4057,47.5651,-122.114,98006
4058,47.2816,-122.269,98001
4059,47.4338,-122.146,98058
4060,47.7688,-122.238,98028
4061,47.472,-122.192,98055
4062,47.6692,-122.325,98105
4063,47.4859,-122.205,98055
4064,47.7296,-122.241,98034
4065,47.4487,-122.117,98058
4066,47.6166,-122.22,98004
4067,47.3212,-122.118,98092
4068,47.6791,-122.362,98117
4069,47.6235,-122.306,98112
4070,47.7359,-122.18,98034
4071,47.1942,-121.99,98022
4072,47.7512,-122.342,98133
4073,47.6328,-122.236,98039
4074,47.6328,-122.236,98039
4075,47.4617,-122.327,98148
4076,47.7733,-122.226,98011
4077,47.2687,-122.056,98092
4078,47.2864,-122.264,98001
4079,47.3398,-122.133,98042
4080,47.7633,-122.313,98155
4081,47.5545,-122.288,98118
4082,47.5362,-122.29,98118
4083,47.676,-122.281,98115
4084,47.4741,-122.099,98059
4085,47.4919,-122.311,98168
4086,47.551,-122.395,98136
4087,47.7598,-122.372,98177
4088,47.7032,-122.306,98125
4089,47.6513,-122.406,98199
4090,47.5916,-122.055,98075
4091,47.3504,-122.177,98030
4092,47.6927,-122.338,98103
4093,47.3115,-122.4,98023
4094,47.746,-122.138,98072
4095,47.5911,-122.177,98005
4096,47.285,-122.211,98002
4097,47.6802,-122.033,98053
4098,47.3168,-122.264,98001
4099,47.5018,-122.23,98178
4100,47.5049,-122.186,98056
4101,47.7182,-122.022,98053
4102,47.5646,-122.129,98006
4103,47.6553,-122.19,98033
4104,47.7494,-122.304,98155
4105,47.4924,-122.311,98168
4106,47.3835,-122.095,98042
4107,47.4167,-121.936,98038
4108,47.7357,-122.195,98011
4109,47.6686,-122.157,98052
4110,47.3734,-122.182,98030
4111,47.5877,-122.157,98005
4112,47.5738,-122.315,98144
4113,47.5651,-121.89,98024
4114,47.6472,-122.157,98005
4115,47.773,-122.256,98028
4116,47.5638,-122.38,98126
4117,47.7094,-122.234,98034
4118,47.7259,-122.328,98125
4119,47.4424,-122.276,98188
4120,47.2772,-122.354,98023
4121,47.4432,-122.135,98058
4122,47.5305,-122.391,98136
4123,47.7458,-121.977,98019
4124,47.3201,-122.177,98092
4125,47.6248,-122.319,98102
4126,47.6724,-122.317,98115
4127,47.7662,-122.159,98072
4128,47.6328,-121.964,98053
4129,47.601,-122.122,98008
4130,47.5157,-122.256,98118
4131,47.7728,-122.385,98177
4132,47.5445,-121.871,98065
4133,47.6,-122.298,98144
4134,47.6053,-122.306,98122
4135,47.7461,-122.332,98133
4136,47.6101,-122.286,98122
4137,47.5895,-122.019,98075
4138,47.3111,-122.379,98023
4139,47.6854,-122.291,98115
4140,47.5223,-122.156,98059
4141,47.4619,-122.187,98055
4142,47.6829,-122.375,98117
4143,47.7219,-122.358,98177
4144,47.5653,-122.37,98126
4145,47.6151,-122.224,98039
4146,47.5425,-122.376,98126
4147,47.6722,-122.349,98103
4148,47.7615,-122.329,98155
4149,47.7258,-121.959,98019
4150,47.6814,-122.288,98115
4151,47.4381,-122.134,98058
4152,47.333,-122.3,98003
4153,47.3707,-122.094,98042
4154,47.6319,-122.037,98074
4155,47.3801,-122.289,98032
4156,47.6755,-122.331,98103
4157,47.5334,-122.168,98056
4158,47.6804,-122.319,98115
4159,47.5177,-122.354,98106
4160,47.7225,-122.029,98053
4161,47.7176,-122.241,98034
4162,47.6876,-122.298,98115
4163,47.4058,-122.192,98031
4164,47.4492,-122.199,98055
4165,47.4204,-122.324,98198
4166,47.6821,-122.267,98115
4167,47.311,-122.227,98002
4168,47.2624,-122.299,98003
4169,47.6411,-122.207,98004
4170,47.5511,-122.386,98136
4171,47.4742,-122.198,98055
4172,47.5517,-122.381,98126
4173,47.6654,-122.355,98103
4174,47.6698,-122.325,98105
4175,47.4889,-122.286,98168
4176,47.5008,-122.332,98168
4177,47.6641,-122.357,98107
4178,47.7259,-122.226,98034
4179,47.4451,-122.136,98058
4180,47.3513,-122.174,98030
4181,47.5626,-122.382,98116
4182,47.5101,-122.246,98178
4183,47.564,-122.379,98126
4184,47.6436,-122.405,98199
4185,47.6599,-122.269,98105
4186,47.7288,-122.37,98177
4187,47.7608,-122.353,98133
4188,47.6525,-122.333,98103
4189,47.698,-122.366,98117
4190,47.5129,-122.388,98146
4191,47.5318,-122.286,98118
4192,47.6715,-122.155,98052
4193,47.7226,-122.299,98125
4194,47.5995,-122.144,98007
4195,47.6835,-122.342,98103
4196,47.571,-122.392,98116
4197,47.7408,-122.169,98072
4198,47.5192,-121.764,98045
4199,47.7112,-121.315,98014
4200,47.5237,-122.353,98106
4201,47.7056,-122.34,98133
4202,47.7002,-122.188,98033
4203,47.3505,-122.027,98038
4204,47.6904,-122.393,98117
4205,47.6878,-122.162,98033
4206,47.4644,-121.745,98045
4207,47.6709,-122.262,98105
4208,47.2863,-122.196,98002
4209,47.5672,-122.005,98029
4210,47.6003,-122.144,98007
4211,47.7494,-122.319,98155
4212,47.4721,-122.128,98059
4213,47.2831,-122.199,98002
4214,47.6699,-122.416,98199
4215,47.3733,-122.214,98030
4216,47.5169,-122.209,98056
4217,47.4099,-122.329,98198
4218,47.5303,-121.878,98065
4219,47.5947,-122.135,98007
4220,47.4129,-122.322,98198
4221,47.7359,-122.192,98034
4222,47.4168,-122.074,98038
4223,47.6423,-122.329,98102
4224,47.6375,-122.387,98199
4225,47.7001,-122.351,98103
4226,47.6697,-122.338,98103
4227,47.6522,-122.366,98119
4228,47.5405,-122.293,98108
4229,47.5849,-122.016,98075
4230,47.5416,-122.232,98040
4231,47.6374,-122.324,98102
4232,47.6418,-122.351,98109
4233,47.6897,-122.285,98115
4234,47.4246,-122.014,98038
4235,47.7174,-122.317,98125
4236,47.546,-122.175,98006
4237,47.604,-122.288,98122
4238,47.6642,-122.173,98033
4239,47.5579,-122.174,98006
4240,47.7293,-122.099,98072
4241,47.7011,-122.112,98052
4242,47.7629,-122.318,98155
4243,47.5379,-122.386,98136
4244,47.7073,-122.114,98052
4245,47.5903,-121.988,98075
4246,47.6472,-122.373,98119
4247,47.6648,-122.137,98052
4248,47.4518,-122.199,98055
4249,47.6587,-122.163,98005
4250,47.1947,-121.989,98022
4251,47.5837,-122.399,98116
4252,47.3081,-122.384,98023
4253,47.5458,-121.996,98029
4254,47.5669,-121.905,98024
4255,47.7339,-122.337,98133
4256,47.6769,-122.371,98117
4257,47.383,-122.288,98032
4258,47.736,-122.301,98155
4259,47.3376,-122.323,98003
4260,47.2969,-122.163,98092
4261,47.6711,-122.324,98105
4262,47.504,-122.464,98070
4263,47.2737,-122.015,98022
4264,47.6344,-122.215,98004
4265,47.3546,-122.176,98030
4266,47.6746,-122.325,98115
4267,47.7317,-122.241,98034
4268,47.6901,-122.356,98103
4269,47.3712,-122.092,98042
4270,47.5512,-122.191,98006
4271,47.5489,-122.216,98040
4272,47.3894,-122.166,98031
4273,47.2881,-122.363,98023
4274,47.305,-122.373,98023
4275,47.7767,-122.356,98133
4276,47.7398,-122.041,98077
4277,47.7046,-122.316,98125
4278,47.5423,-121.877,98065
4279,47.3626,-122.209,98030
4280,47.3632,-122.174,98030
4281,47.3943,-122.189,98031
4282,47.3128,-122.345,98023
4283,47.7053,-122.303,98125
4284,47.335,-122.215,98002
4285,47.6441,-122.385,98199
4286,47.3155,-122.182,98092
4287,47.7005,-122.358,98117
4288,47.5649,-122.358,98106
4289,47.7024,-122.346,98133
4290,47.6973,-122.194,98033
4291,47.488,-122.364,98146
4292,47.3012,-122.218,98002
4293,47.2092,-121.997,98022
4294,47.637,-122.361,98119
4295,47.3764,-122.176,98030
4296,47.2931,-121.992,98010
4297,47.5416,-122.231,98040
4298,47.7554,-122.306,98155
4299,47.5446,-122.296,98108
4300,47.7621,-122.36,98177
4301,47.4457,-122.128,98058
4302,47.6451,-122.375,98119
4303,47.7298,-122.355,98133
4304,47.5167,-121.878,98065
4305,47.4282,-122.28,98188
4306,47.6822,-122.326,98115
4307,47.19,-122.013,98022
4308,47.4745,-122.343,98166
4309,47.5596,-122.27,98118
4310,47.5421,-121.888,98065
4311,47.6442,-122.406,98199
4312,47.7222,-122.367,98177
4313,47.36,-122.178,98030
4314,47.5462,-122.277,98118
4315,47.726,-122.194,98034
4316,47.7452,-122.224,98028
4317,47.3227,-122.384,98023
4318,47.7456,-122.315,98155
4319,47.7265,-122.206,98034
4320,47.7686,-122.317,98155
4321,47.727,-122.176,98034
4322,47.3364,-122.17,98092
4323,47.6508,-122.383,98199
4324,47.586,-122.295,98144
4325,47.7274,-122.337,98133
4326,47.5155,-122.189,98056
4327,47.6112,-122.126,98008
4328,47.7378,-121.912,98019
4329,47.4023,-122.273,98032
4330,47.5589,-122.264,98118
4331,47.6578,-122.28,98105
4332,47.7473,-122.285,98155
4333,47.6729,-122.379,98107
4334,47.1991,-122.013,98022
4335,47.6991,-122.235,98034
4336,47.6975,-122.316,98115
4337,47.4451,-121.768,98045
4338,47.4948,-122.134,98059
4339,47.4948,-122.134,98059
4340,47.6938,-122.34,98103
4341,47.3668,-122.09,98042
4342,47.5404,-122.268,98118
4343,47.3694,-122.311,98198
4344,47.6698,-122.325,98105
4345,47.5338,-122.381,98126
4346,47.6423,-122.375,98119
4347,47.5438,-122.385,98136
4348,47.5213,-122.357,98106
4349,47.4501,-122.208,98055
4350,47.554,-122.189,98006
4351,47.6841,-122.291,98115
4352,47.6352,-122.358,98119
4353,47.6731,-122.326,98115
4354,47.6646,-122.202,98033
4355,47.742,-122.324,98155
4356,47.7114,-122.029,98053
4357,47.7228,-122.183,98034
4358,47.3205,-121.867,98010
4359,47.6526,-122.372,98119
4360,47.7099,-122.333,98133
4361,47.6719,-122.369,98107
4362,47.6638,-122.129,98052
4363,47.5828,-122.197,98004
4364,47.7004,-122.371,98117
4365,47.3344,-122.37,98023
4366,47.7315,-122.224,98034
4367,47.7356,-122.191,98034
4368,47.385,-122.085,98042
4369,47.425,-122.331,98148
4370,47.3414,-122.286,98001
4371,47.5392,-122.278,98118
4372,47.7345,-121.977,98019
4373,47.6604,-122.324,98105
4374,47.3356,-122.157,98092
4375,47.5123,-122.39,98146
4376,47.5501,-122.296,98108
4377,47.7069,-122.117,98052
4378,47.6642,-122.129,98052
4379,47.5513,-122.275,98118
4380,47.4638,-122.484,98070
4381,47.5489,-122.225,98040
4382,47.5068,-122.386,98146
4383,47.4398,-121.738,98045
4384,47.6718,-122.291,98105
4385,47.6772,-122.153,98052
4386,47.5316,-121.764,98065
4387,47.3594,-122.04,98038
4388,47.5105,-122.36,98146
4389,47.3224,-122.122,98092
4390,47.55,-122.312,98108
4391,47.5525,-122.269,98118
4392,47.6805,-122.385,98117
4393,47.6733,-122.383,98107
4394,47.3808,-122.211,98030
4395,47.5927,-122.064,98075
4396,47.5745,-122.396,98116
4397,47.568,-122.153,98006
4398,47.5447,-121.883,98065
4399,47.4696,-122.298,98168
4400,47.6429,-122.327,98102
4401,47.6911,-122.348,98103
4402,47.5811,-122.4,98116
4403,47.3531,-122.143,98042
4404,47.5596,-122.403,98116
4405,47.5704,-122.376,98126
4406,47.6529,-122.339,98103
4407,47.6289,-122.233,98039
4408,47.7437,-122.035,98077
4409,47.7027,-122.378,98177
4410,47.4605,-122.277,98188
4411,47.567,-122.033,98075
4412,47.5736,-122.393,98116
4413,47.4303,-122.067,98058
4414,47.6216,-122.015,98074
4415,47.6482,-122.393,98199
4416,47.4612,-122.069,98059
4417,47.3739,-122.29,98032
4418,47.5507,-122.261,98118
4419,47.3361,-122.175,98092
4420,47.7617,-122.061,98077
4421,47.3775,-122.165,98042
4422,47.4857,-122.361,98146
4423,47.7728,-121.9,98019
4424,47.644,-122.185,98004
4425,47.397,-122.321,98198
4426,47.6956,-122.392,98117
4427,47.7396,-122.256,98028
4428,47.7618,-122.253,98028
4429,47.4612,-122.147,98058
4430,47.688,-122.038,98053
4431,47.4553,-122.174,98058
4432,47.3087,-122.088,98092
4433,47.5461,-122.377,98126
4434,47.6345,-122.366,98119
4435,47.7588,-122.376,98177
4436,47.3582,-122.191,98030
4437,47.6955,-121.861,98014
4438,47.5536,-122.383,98136
4439,47.6321,-122.064,98074
4440,47.7196,-122.02,98053
4441,47.3627,-122.199,98030
4442,47.6715,-122.382,98107
4443,47.6188,-122.285,98112
4444,47.6929,-122.287,98115
4445,47.5314,-122.378,98126
4446,47.7651,-122.166,98072
4447,47.5053,-122.377,98146
4448,47.697,-122.365,98117
4449,47.679,-122.373,98117
4450,47.6198,-122.299,98112
4451,47.7367,-122.295,98155
4452,47.6371,-122.279,98112
4453,47.6075,-122.154,98005
4454,47.6245,-122.327,98102
4455,47.4465,-122.354,98166
4456,47.7574,-122.279,98155
4457,47.5305,-122.277,98118
4458,47.5357,-122.365,98106
4459,47.4472,-122.207,98055
4460,47.6814,-122.399,98117
4461,47.3275,-122.171,98092
4462,47.687,-122.381,98117
4463,47.5525,-122.277,98118
4464,47.7211,-122.283,98125
4465,47.5565,-122.275,98118
4466,47.7232,-122.289,98125
4467,47.6536,-122.41,98199
4468,47.6396,-122.054,98074
4469,47.7505,-122.317,98155
4470,47.7167,-122.109,98052
4471,47.5533,-121.995,98029
4472,47.7099,-122.35,98133
4473,47.7196,-122.048,98077
4474,47.7254,-122.175,98034
4475,47.4349,-122.168,98058
4476,47.4898,-122.133,98059
4477,47.6029,-122.302,98122
4478,47.6889,-122.362,98117
4479,47.6802,-122.034,98053
4480,47.4028,-122.002,98038
4481,47.4318,-122.19,98055
4482,47.5682,-122.059,98075
4483,47.2643,-122.22,98092
4484,47.5231,-121.82,98065
4485,47.6367,-122.364,98119
4486,47.7154,-122.161,98034
4487,47.6833,-122.04,98053
4488,47.6909,-122.301,98115
4489,47.5172,-122.17,98056
4490,47.6499,-121.908,98014
4491,47.4771,-122.322,98168
4492,47.3394,-122.091,98042
4493,47.3645,-122.126,98042
4494,47.3045,-122.391,98023
4495,47.6718,-122.388,98107
4496,47.5569,-122.176,98006
4497,47.3741,-122.218,98030
4498,47.6644,-122.324,98105
4499,47.3088,-122.341,98023
4500,47.4469,-122.455,98070
4501,47.4688,-122.009,98027
4502,47.4461,-121.769,98045
4503,47.4042,-122.213,98031
4504,47.601,-122.134,98007
4505,47.682,-122.348,98103
4506,47.5317,-122.387,98136
4507,47.6648,-122.363,98107
4508,47.3861,-122.096,98042
4509,47.6063,-122.292,98122
4510,47.6891,-122.208,98033
4511,47.4973,-122.347,98146
4512,47.5406,-121.889,98065
4513,47.7675,-122.307,98155
4514,47.5168,-122.351,98106
4515,47.5299,-122.344,98106
4516,47.3187,-122.367,98023
4517,47.6916,-122.341,98103
4518,47.6839,-122.376,98117
4519,47.6411,-122.371,98119
4520,47.6384,-122.404,98199
4521,47.5059,-122.193,98056
4522,47.6158,-122.213,98004
4523,47.3655,-122.048,98038
4524,47.3732,-122.217,98030
4525,47.7314,-122.3,98125
4526,47.2718,-122.265,98001
4527,47.4973,-122.256,98178
4528,47.512,-122.249,98118
4529,47.7633,-122.262,98028
4530,47.5662,-122.364,98106
4531,47.6485,-122.121,98052
4532,47.2631,-122.019,98022
4533,47.7764,-122.386,98177
4534,47.5054,-122.261,98178
4535,47.4316,-122.075,98058
4536,47.3627,-122.496,98070
4537,47.6846,-122.294,98115
4538,47.5163,-121.829,98065
4539,47.7352,-122.295,98155
4540,47.6627,-122.276,98105
4541,47.6403,-122.372,98119
4542,47.6991,-122.13,98052
4543,47.4917,-122.206,98055
4544,47.7354,-122.174,98072
4545,47.2053,-121.993,98022
4546,47.5325,-122.282,98118
4547,47.5752,-122.388,98116
4548,47.5694,-122.395,98116
4549,47.719,-121.912,98019
4550,47.2058,-121.997,98022
4551,47.6435,-122.154,98005
4552,47.51,-122.327,98168
4553,47.3569,-122.175,98030
4554,47.507,-122.302,98168
4555,47.5892,-122.383,98116
4556,47.7028,-122.321,98125
4557,47.4521,-122.283,98188
4558,47.6667,-122.361,98107
4559,47.467,-122.349,98166
4560,47.341,-122.318,98003
4561,47.4278,-122.343,98166
4562,47.4864,-122.317,98168
4563,47.6811,-122.035,98053
4564,47.5822,-122.295,98144
4565,47.4204,-122.316,98198
4566,47.5349,-122.384,98136
4567,47.5768,-122.307,98144
4568,47.5052,-122.372,98146
4569,47.7065,-122.109,98052
4570,47.5269,-122.264,98118
4571,47.3805,-122.208,98030
4572,47.3459,-122.326,98198
4573,47.6846,-122.386,98117
4574,47.5241,-122.039,98027
4575,47.2802,-122.211,98002
4576,47.4036,-122.462,98070
4577,47.5696,-122.213,98040
4578,47.3663,-122.114,98042
4579,47.4658,-122.184,98058
4580,47.5829,-122.005,98075
4581,47.6827,-122.097,98052
4582,47.3484,-122.505,98070
4583,47.6624,-121.951,98014
4584,47.3103,-122.36,98023
4585,47.6225,-122.318,98102
4586,47.5235,-122.277,98118
4587,47.7672,-122.306,98155
4588,47.5654,-122.115,98006
4589,47.5709,-122.408,98116
4590,47.7011,-122.389,98117
4591,47.6224,-122.116,98008
4592,47.7451,-122.313,98155
4593,47.5505,-121.998,98029
4594,47.5656,-122.372,98126
4595,47.6345,-122.302,98112
4596,47.5798,-122.383,98116
4597,47.6815,-122.291,98115
4598,47.5305,-121.847,98065
4599,47.4645,-122.337,98166
4600,47.6978,-122.284,98115
4601,47.6895,-122.094,98052
4602,47.6736,-122.375,98107
4603,47.4493,-122.173,98058
4604,47.5352,-122.156,98059
4605,47.1958,-121.974,98022
4606,47.2875,-122.218,98002
4607,47.4444,-122.509,98070
4608,47.5016,-122.168,98056
4609,47.6499,-122.199,98033
4610,47.3679,-122.02,98038
4611,47.7223,-122.321,98125
4612,47.4849,-122.184,98056
4613,47.7748,-122.291,98155
4614,47.5328,-122.346,98106
4615,47.2119,-122.001,98022
4616,47.4759,-122.349,98166
4617,47.6835,-122.187,98033
4618,47.6656,-122.335,98103
4619,47.5396,-122.214,98040
4620,47.3666,-122.03,98038
4621,47.4181,-122.338,98166
4622,47.6008,-122.044,98075
4623,47.6081,-122.198,98004
4624,47.6829,-122.195,98033
4625,47.6646,-122.204,98033
4626,47.7387,-122.096,98072
4627,47.6622,-121.961,98014
4628,47.7508,-122.286,98155
4629,47.6393,-122.403,98199
4630,47.5436,-122.233,98040
4631,47.5636,-122.231,98040
4632,47.5767,-122.378,98126
4633,47.7146,-122.311,98125
4634,47.4989,-121.9,98027
4635,47.5288,-122.345,98106
4636,47.4957,-122.168,98056
4637,47.7319,-122.051,98077
4638,47.7346,-122.244,98028
4639,47.7402,-122.348,98133
4640,47.5673,-121.999,98029
4641,47.4905,-122.18,98056
4642,47.4612,-122.325,98148
4643,47.4381,-122.188,98055
4644,47.7349,-122.074,98077
4645,47.4708,-121.756,98045
4646,47.7005,-122.313,98115
4647,47.5252,-122.362,98106
4648,47.3811,-122.144,98042
4649,47.4718,-122.323,98168
4650,47.7663,-122.234,98028
4651,47.5639,-122.4,98116
4652,47.5726,-122.382,98116
4653,47.6631,-122.348,98103
4654,47.6315,-122.102,98052
4655,47.6028,-122.312,98122
4656,47.6472,-122.393,98199
4657,47.6821,-122.31,98115
4658,47.7352,-122.175,98072
4659,47.5022,-122.363,98146
4660,47.6986,-122.129,98052
4661,47.5914,-122.017,98075
4662,47.4464,-122.129,98058
4663,47.3305,-122.171,98092
4664,47.4914,-122.204,98055
4665,47.537,-121.871,98065
4666,47.5263,-122.356,98106
4667,47.6027,-122.023,98074
4668,47.7213,-122.31,98125
4669,47.4556,-122.372,98166
4670,47.5727,-122.409,98116
4671,47.6503,-122.197,98033
4672,47.5878,-122.202,98004
4673,47.574,-122.385,98116
4674,47.5599,-122.105,98006
4675,47.6113,-122.292,98122
4676,47.6716,-122.264,98105
4677,47.6117,-122.297,98122
4678,47.6408,-122.3,98112
4679,47.687,-122.047,98053
4680,47.6959,-122.364,98117
4681,47.5825,-122.076,98075
4682,47.5661,-122.123,98006
4683,47.4851,-122.205,98055
4684,47.7082,-122.338,98133
4685,47.772,-122.35,98133
4686,47.5695,-122.006,98029
4687,47.48,-122.137,98059
4688,47.5902,-122.147,98007
4689,47.4776,-122.279,98168
4690,47.7725,-121.899,98019
4691,47.675,-122.39,98107
4692,47.5405,-121.868,98065
4693,47.6089,-122.303,98122
4694,47.5311,-122.38,98126
4695,47.5769,-122.215,98040
4696,47.6136,-122.297,98122
4697,47.6381,-122.314,98112
4698,47.3282,-122.285,98001
4699,47.3229,-122.182,98092
4700,47.6045,-122.123,98008
4701,47.6559,-122.339,98103
4702,47.5362,-122.379,98126
4703,47.7333,-122.302,98125
4704,47.6475,-122.397,98199
4705,47.4913,-122.081,98027
